Timestamp,Room Temperature ,Outdoor Temperature ,Humidity ,Heart Rate ,Systolic ,Diastolic ,Steps Count,Calories Burned (kcal),CO2 (ppm),Ammonia (NH3) (ppm),Asleep,,Privacy Score
02/03/2024 00:00,25.27812372,34.54039758,81.10841685,90.93965117,140.7177114,101.7174079,6998.524066,500.7329983,1001.577498,12.44061727,1,,0.291698233
02/03/2024 01:00,26.26889519,33.57741967,79.12501486,89.95907721,139.6271203,100.5814186,6999.352745,500.0297384,1000.077528,12.20452037,1,,0.375040585
02/03/2024 02:00,25.12918296,34.18653875,78.44395275,88.2805853,139.8428837,100.9599836,7001.137305,500.9627584,998.8854013,12.34501052,1,,0.291698233
02/03/2024 07:00,25.33302163,31.55392464,78.65134428,90.58975579,139.5273527,99.6281029,6999.444411,501.6317045,998.8233644,10.93233877,0,,0.208355881
02/03/2024 08:00,25.72805723,34.16356404,80.69544537,90.59767748,139.6833261,101.5929543,6999.630685,501.3700454,1000.180612,10.68204189,0,,0.375040585
02/03/2024 09:00,25.50855003,34.80203517,81.13700552,89.5659933,139.6169869,99.85706102,7000.037723,500.6786012,998.7415533,13.31916435,1,,0.208355881
02/03/2024 11:00,26.21698571,34.25470162,80.79402012,91.16134515,139.6320456,99.86298127,6999.91922,500.5727252,1000.407331,9.143947871,0,,0.162054574
02/03/2024 12:00,26.15800233,36.26144962,79.61180602,89.66187677,137.8899735,100.0162575,6999.256974,501.6730474,1000.138199,11.09878548,1,,0.115753267
02/03/2024 13:00,26.22245832,33.29077551,78.6321806,91.52763267,140.1266376,101.591318,6999.647614,499.7623168,998.9448846,10.18206661,1,,0.162054574
02/03/2024 16:00,26.35048018,35.18728223,80.81363362,91.46605227,139.5434849,99.78762654,7001.195828,499.4338364,998.8639369,10.95639179,0,,0.333369409
02/03/2024 17:00,26.78471718,35.42526631,80.09604304,90.56990489,140.3204884,98.13038656,6999.026655,500.1532392,999.4937002,11.46196741,1,,0.333369409
02/03/2024 18:00,27.40408253,32.22262218,79.24591434,88.48080206,139.130388,101.7289116,6999.927132,498.8419282,999.1459904,10.42267573,1,,0.162054574
02/03/2024 20:00,26.66723715,34.62839423,80.80604215,89.97547163,140.2850064,100.2509307,7001.772785,500.6834848,999.2345203,10.82611405,0,,0.115753267
02/03/2024 21:00,25.60946248,34.70862316,81.39590636,89.79434201,139.5268281,99.63087859,7001.727102,500.66481,1000.961145,11.85645077,1,,0.208355881
02/03/2024 22:00,26.40138261,33.49988399,79.91797441,91.25447534,139.9780193,98.60052825,6998.270948,500.1820116,999.9871786,11.69797168,1,,0.208355881
03/03/2024 00:00,20.50105761,27.2114842,50.60675505,58.78637386,111.6239268,70.60340157,1000.66728,199.7697669,398.9497634,7.102408918,1,,0.208355881
03/03/2024 01:00,20.43715823,28.71640384,47.3257538,60.65112565,108.8656863,70.56445714,1000.51026,200.7503248,400.065168,6.027972195,0,,0.208355881
03/03/2024 02:00,21.19870157,27.40508058,51.51101028,60.93236503,109.1860774,69.42749939,1000.042535,201.8100112,400.7581418,5.430453593,1,,0.208355881
03/03/2024 07:00,20.48780229,28.01091047,48.24574711,61.29345579,110.3227338,69.25370346,999.9172907,199.6746861,398.4411122,5.473221449,0,,0.208355881
03/03/2024 08:00,19.29347195,27.75033545,50.45744638,59.20286376,108.973757,69.54913628,998.0038067,201.1695714,400.3900296,4.122715561,0,,0.208355881
03/03/2024 09:00,20.1264417,27.01975239,50.37292236,59.69883801,110.3768596,69.88217302,999.7803356,200.6891949,400.6228389,5.9852435,0,,0.208355881
03/03/2024 11:00,20.7096902,27.30384353,50.55142333,60.9308615,109.5766849,68.70568526,1000.514601,201.3958981,398.9238281,3.609867049,1,,0.115753267
03/03/2024 12:00,19.84922453,29.04704117,50.70247043,59.4422337,110.3441512,69.34849235,1001.116601,199.0789227,399.1778345,4.41869352,1,,0.116916607
03/03/2024 13:00,20.37438287,28.42667994,51.16568888,59.35946475,111.6438164,68.5167618,999.1464038,200.3752566,400.2511821,4.951088127,1,,0.210449892
03/03/2024 16:00,20.00780151,28.1694592,49.31034865,58.67576819,110.7394708,70.5359854,999.5863081,200.9130562,401.1082723,4.879972691,1,,0.187066571
03/03/2024 17:00,19.46579493,26.76299472,48.01693972,60.2527543,109.848517,70.70252675,1000.413253,200.4034314,400.4265637,5.645791326,1,,0.163683249
03/03/2024 18:00,20.2668612,29.37743106,49.96204155,60.23834179,110.5906432,69.82826318,1001.159458,200.682503,399.3212287,4.347302684,1,,0.210449892
03/03/2024 20:00,20.41908115,27.52483095,51.36957631,60.34589771,110.7504447,71.35591513,1001.189559,199.3258441,397.3162374,5.144459268,1,,0.163683249
03/03/2024 21:00,18.67229508,28.29404096,49.71893452,60.77552626,108.5961496,69.54813657,998.9414773,200.3690484,400.6877124,5.722958784,1,,0.210449892
03/03/2024 22:00,21.16668464,26.29119514,51.68377167,59.48878058,109.5516921,70.27147632,999.4253161,198.1886439,399.9288545,4.145096935,1,,0.116916607
04/03/2024 00:00,21.10625859,29.52031877,54.85501303,65.65522668,114.7460953,75.46169861,1999.496017,249.4260462,500.1162827,7.860322186,1,,0.336719827
04/03/2024 01:00,20.5368433,30.49066893,56.02745139,64.19322376,117.4869446,77.34455344,1998.419773,251.9473307,499.9568719,6.125666344,1,,0.294629849
04/03/2024 02:00,20.94683725,28.89775033,54.1932013,66.41352214,116.7929597,75.34722415,1998.318112,250.1975227,499.3583763,6.75370903,0,,0.378809806
04/03/2024 07:00,21.7013439,29.14747252,54.3191285,64.07656918,113.7136543,75.56916732,2000.130747,248.7649234,500.168087,7.982707595,0,,0.378809806
04/03/2024 08:00,20.68871591,29.32239787,54.0085386,65.71108835,114.8135902,76.11175189,1999.996373,248.9184554,501.2622808,5.190403337,1,,0.294629849
04/03/2024 09:00,21.56164043,29.78143265,55.87090644,64.54922733,112.9485696,74.68272804,2000.937432,250.0548503,500.4453437,7.607495146,1,,0.378809806
04/03/2024 11:00,20.93038663,29.07728325,56.18000245,65.79731327,116.1140735,76.02733521,1998.518063,251.2009061,500.2009798,6.710732174,0,,0.163683249
04/03/2024 12:00,21.25938795,28.92347354,54.66463519,65.26472766,115.5194659,75.6796614,1999.205831,249.0669806,499.5573495,6.275784649,1,,0.116916607
04/03/2024 13:00,23.05940651,31.13430334,53.82805433,64.39582324,115.1700788,75.20303933,2000.089294,249.7911,498.7867345,6.698218462,1,,0.210449892
04/03/2024 16:00,19.99499904,28.08747564,55.07598171,64.63410004,115.9116401,74.82752079,1999.953261,250.9716518,500.4647529,4.255992393,0,,0.163683249
04/03/2024 17:00,19.28993791,31.17297209,54.45504707,63.63700514,114.9020559,75.19533738,2000.540316,251.854176,499.7889103,5.995257267,1,,0.336719827
04/03/2024 18:00,22.7730355,29.29963104,55.62992754,65.99936318,114.4709561,74.58097874,2002.677441,249.1979006,498.816083,5.378005443,0,,0.210449892
04/03/2024 20:00,23.05434661,27.82113005,55.45361686,64.49222342,115.7336724,74.69300868,2000.627775,249.3157008,498.3628445,8.244865975,1,,0.261893199
04/03/2024 21:00,20.33385832,29.25424264,56.5520585,65.47719351,115.529335,74.27826445,2002.224503,248.6684413,500.9954688,6.062829605,0,,0.163683249
04/03/2024 22:00,20.38913442,29.58345066,55.21160178,65.40359479,113.9729441,75.85797415,2000.449411,250.724223,500.7126127,6.373483796,0,,0.116916607
05/03/2024 00:00,22.03413866,30.05691761,60.67581537,70.66809275,120.5348561,80.16925632,3000.699188,300.5853497,600.7460891,8.45338444,1,,0.210449892
05/03/2024 01:00,20.66252453,28.99433449,58.51308906,69.88413096,118.8349225,80.75059539,3000.664942,298.5904764,599.5270382,5.556339457,1,,0.212564949
05/03/2024 02:00,21.81707367,31.2305447,60.22993703,70.33524529,119.3660953,81.45382771,2999.186397,299.0107041,599.9857817,5.738693833,0,,0.382616908
05/03/2024 07:00,22.01412868,28.47194652,58.02149554,69.31721716,120.3125493,82.60198651,2999.546201,298.3172713,599.453481,7.299084785,1,,0.297590928
05/03/2024 08:00,22.56098621,31.45855827,59.38257552,70.86829035,119.8927453,80.26835693,3000.643977,299.6218736,600.9215461,5.560506443,1,,0.297590928
05/03/2024 09:00,20.61074203,30.44437977,61.21032855,68.18952969,118.5436572,78.62503697,2999.692736,300.5332252,599.2867373,7.459202736,1,,0.382616908
05/03/2024 11:00,24.69846413,28.71694251,60.36457037,68.68595967,118.6227572,78.64229897,2999.354346,298.8435584,598.7876893,7.860342873,1,,0.118091638
05/03/2024 12:00,22.42162929,27.86336079,62.77597977,69.84337231,118.9552602,79.65940448,2999.429263,300.4863554,598.1609563,6.370398063,0,,0.340103918
05/03/2024 13:00,21.6018077,28.62372853,61.351707,68.55753741,118.7792674,78.1099358,2999.247789,298.9568558,599.3552551,8.908061686,1,,0.212564949
05/03/2024 16:00,22.53094139,29.84331685,58.97613395,70.98198688,121.7254324,80.47494054,2999.375497,297.919514,600.4852284,7.418700156,1,,0.212564949
05/03/2024 17:00,23.81578932,29.8415724,59.64389887,69.37295091,120.7116311,80.59032957,3000.742395,300.68089,600.4279078,8.507497857,1,,0.118091638
05/03/2024 18:00,22.4670987,29.30078816,59.23083956,72.45930623,118.6125472,79.6388102,3000.460831,300.5862913,599.5182605,7.363129804,0,,0.340103918
05/03/2024 20:00,21.60754912,29.45569697,59.51645249,70.54824839,120.4404466,80.86634715,2999.150115,299.1301301,598.0819303,7.913172237,0,,0.118091638
05/03/2024 21:00,21.4942842,30.08645499,59.42681523,70.64919875,120.3135538,80.04780675,3000.388156,301.2890873,598.5290953,7.78475505,0,,0.165328293
05/03/2024 22:00,21.39958963,28.55523127,60.48571765,70.69135575,119.9222882,78.83613589,2997.737697,300.4027937,600.3767461,6.882990725,0,,0.165328293
06/03/2024 00:00,24.25084114,31.02266958,66.63857261,75.2718964,124.9505731,85.16057113,3999.307661,349.1101413,700.5404403,7.680244116,0,,0.212564949
06/03/2024 01:00,23.76422268,30.24344189,64.25269449,74.20354688,125.6137596,86.60223353,3998.03883,348.1345282,701.3265631,8.935258964,0,,0.212564949
06/03/2024 02:00,22.70343819,30.39222667,64.69387076,76.10265712,124.7333339,83.82597599,3999.875405,349.4058185,699.9539184,6.417208438,0,,0.382616908
06/03/2024 07:00,22.03954154,31.21462417,63.6026906,75.19578587,124.7176697,83.35527937,4000.239116,350.5545615,700.5187543,8.804973628,0,,0.297590928
06/03/2024 08:00,24.21529352,30.19557471,63.29923173,74.04538361,127.0377583,85.28176245,4000.882503,350.2876125,700.5765906,9.835088955,0,,0.382616908
06/03/2024 09:00,21.62682067,31.83955684,64.73768025,75.62437861,123.7944939,84.42161506,4000.51606,349.5044717,702.834117,8.693398375,0,,0.382616908
06/03/2024 11:00,24.07243009,32.23201064,63.35496145,76.37305909,124.6395981,84.19084549,4000.323956,349.5561041,699.7930332,6.411782019,1,,0.118091638
06/03/2024 12:00,21.3249662,31.04571985,64.1678801,76.81161076,124.772962,85.02086531,4000.283515,350.7580732,699.3202884,7.636306768,1,,0.118091638
06/03/2024 13:00,21.23395251,30.77551274,67.16766213,74.9319927,124.3369336,83.70714192,4000.053352,349.314311,701.620489,8.618142275,1,,0.212564949
06/03/2024 16:00,23.85442435,30.86196671,64.45553233,74.95052075,124.6212335,84.91578097,3999.180977,349.4395157,698.5198859,9.218549843,0,,0.165328293
06/03/2024 17:00,24.48895711,30.08958145,64.60213903,74.38109212,124.5552169,85.06946654,4001.162531,348.3928436,700.910246,7.114953021,0,,0.214701262
06/03/2024 18:00,22.00300545,30.47657982,65.17176016,74.35621861,126.0595804,84.91729815,3999.982678,349.2663471,699.535942,6.885398058,1,,0.190845566
06/03/2024 20:00,22.97052917,30.30625055,64.87798898,75.3508255,124.7332341,85.38676574,3999.237809,348.1957694,699.536627,8.550672344,0,,0.119278479
06/03/2024 21:00,21.7694383,30.3048845,65.66439819,75.33072144,126.4533833,85.11381652,3999.421815,349.6511146,700.1769215,8.277136265,0,,0.119278479
06/03/2024 22:00,24.59447742,31.98301424,65.95679489,73.15583802,124.3569343,84.40540267,3999.479736,350.114367,700.5022505,7.68149404,0,,0.190845566
07/03/2024 00:00,22.31089934,30.52140425,69.74006802,78.54016643,130.2529245,90.30612779,5000.586867,399.3482256,800.1387023,8.698158568,1,,0.16698987
07/03/2024 01:00,24.33274516,32.39360664,68.44349084,78.21408961,131.4189807,90.08632408,5000.985385,399.4545194,799.8987479,8.180504591,1,,0.214701262
07/03/2024 02:00,23.99210056,32.91224934,69.29632473,79.82959728,130.0936363,89.85664544,4999.817058,400.8024901,798.5618196,10.40918417,1,,0.214701262
07/03/2024 07:00,23.37324732,32.6281646,71.56079268,80.60156391,130.5599228,90.48447953,4999.94897,401.7890202,801.2184212,7.225993627,1,,0.214701262
07/03/2024 08:00,25.6603399,32.92301411,68.85437266,79.11141143,130.2172542,89.19983764,4999.107163,399.3587375,798.6507606,9.466047723,1,,0.300581767
07/03/2024 09:00,23.90586798,31.51667432,68.59803925,81.0020661,131.4409683,91.59665289,5001.476376,398.1320206,799.8821726,8.759912125,0,,0.300581767
07/03/2024 11:00,23.63216597,33.13723106,70.9544478,78.36726567,129.5001396,91.39467883,5001.078048,399.3259341,799.9411508,9.576297526,1,,0.119278479
07/03/2024 12:00,23.63627116,33.46381795,70.37956849,78.3961934,129.1602411,90.98435045,5001.232113,399.0973502,800.2327225,8.94025272,1,,0.16698987
07/03/2024 13:00,22.99275042,34.12963225,70.00024212,80.86752886,128.8798637,90.97679929,5000.185297,399.8475066,800.5044094,9.051879147,1,,0.119278479
07/03/2024 16:00,24.60740469,30.92515237,69.10304979,79.9925961,129.3621331,90.4066549,4999.153648,401.7168319,799.1712495,7.52395747,1,,0.16698987
07/03/2024 17:00,22.08434151,32.90791128,69.51527474,77.9849562,131.1933528,89.05650092,4998.479145,401.0333641,801.2936341,7.355551251,0,,0.214701262
07/03/2024 18:00,24.408707,30.87330679,70.87707412,77.56479815,131.1242168,90.88752665,4998.911318,401.4474863,799.6162878,8.063312135,1,,0.16698987
07/03/2024 20:00,24.89401465,33.34127114,70.63648329,79.81223234,130.1604515,91.048264,5000.001234,398.9985355,800.4192793,7.957685201,1,,0.190845566
07/03/2024 21:00,24.72441649,31.40412927,68.66299303,78.58647392,131.606403,88.29003074,4997.519606,402.556201,801.589034,9.159371229,1,,0.16698987
07/03/2024 22:00,25.15297404,30.83874049,70.40157752,80.06485566,129.1305017,89.61614729,4999.726477,401.0279211,798.6460357,8.786014123,1,,0.16698987
08/03/2024 00:00,26.21619365,33.50319886,75.57343485,83.96486136,134.0405043,95.67769744,5998.825074,450.508503,898.6140795,8.929965945,1,,0.16698987
08/03/2024 01:00,24.76357285,32.75056633,74.02183959,84.62848166,134.5054054,96.00271806,5999.560051,449.689736,899.6131798,11.16790203,1,,0.214701262
08/03/2024 02:00,24.99322884,32.36221386,74.70022056,84.40120274,135.2908826,93.37948769,6000.834713,451.2639842,898.0399478,8.071606727,1,,0.386462272
08/03/2024 07:00,25.11990257,34.56323991,76.91567253,84.68066063,133.2465045,94.00755867,6000.3297,450.0323394,900.5238389,10.50977724,0,,0.386462272
08/03/2024 08:00,24.76492921,33.16603234,75.97854231,85.70987481,133.8161143,94.16962102,5997.941074,449.3697333,899.6624849,10.78539309,1,,0.303602664
08/03/2024 09:00,25.11277995,31.13892925,74.37667059,85.31027941,135.5267163,93.3125407,6000.539816,449.1512135,899.6179581,9.545453375,0,,0.303602664
08/03/2024 11:00,24.34466366,33.95783056,73.56454004,85.53262927,135.1362157,94.44130978,5999.168554,449.8109571,899.4082555,11.75750517,0,,0.120477248
08/03/2024 12:00,23.87886342,32.98544723,76.10143495,84.23078329,132.3197505,95.2309309,5999.669254,449.5121869,899.9480835,9.867244163,0,,0.168668147
08/03/2024 13:00,26.41086083,31.59433993,76.23770473,86.34979007,136.1920981,94.38451307,6000.44776,449.8362591,899.825808,8.47335881,1,,0.216859046
08/03/2024 16:00,25.13228113,32.20128801,74.70169198,85.77792633,134.0138793,96.10734661,6000.26299,449.0788232,900.416031,9.680791869,0,,0.168668147
08/03/2024 17:00,26.21590063,32.58478505,74.00554996,84.98688167,135.5248244,93.72090498,6000.600418,448.9404527,900.6693798,8.958741039,1,,0.216859046
08/03/2024 18:00,24.23236091,33.10797544,74.38037359,84.34615886,134.1594678,93.14147607,5999.769203,448.2755911,897.9711798,10.35097354,0,,0.168668147
08/03/2024 20:00,23.76065212,33.22288188,75.09465906,86.59674381,136.699777,93.4650007,6002.299102,450.8167958,899.9119168,11.56242772,0,,0.120477248
08/03/2024 21:00,25.77568345,32.8259015,75.32998811,86.43429261,135.485105,94.72924274,6000.581399,451.6061359,900.4740775,9.474173463,0,,0.120477248
08/03/2024 22:00,27.5213959,31.91148542,75.70901946,85.79481776,133.4728142,92.55050183,6000.153558,450.2587949,899.0798958,8.786896058,0,,0.168668147
09/03/2024 00:00,26.3683159,33.97734605,81.80271162,89.54848623,141.1465889,100.1372359,7000.635787,500.1549972,999.368766,10.24500518,0,,0.120477248
09/03/2024 01:00,25.04996167,33.75646466,81.2406557,90.4487831,140.4208426,100.5258609,6998.987556,499.5363465,999.124586,10.58862306,1,,0.303602664
09/03/2024 02:00,26.49263072,34.92809004,80.74137089,89.82825952,140.1133866,100.2378254,7000.380874,500.5512842,999.1028519,10.66377316,1,,0.390346282
09/03/2024 07:00,24.52183648,34.34438694,79.50304857,90.54893735,138.9877087,99.83902419,7000.437823,498.7867339,1000.055882,10.06271819,1,,0.303602664
09/03/2024 08:00,28.38056301,34.50396862,80.87717079,90.70217316,141.2501882,99.88452711,7000.116174,500.7665296,999.7507138,11.33253685,1,,0.216859046
09/03/2024 09:00,25.45553333,35.62702645,79.09379785,89.24361208,138.6325803,100.2181864,6998.883292,499.5775556,999.4059097,10.40376023,1,,0.303602664
09/03/2024 11:00,26.38016047,33.25510506,78.90231868,89.09424691,140.4564502,99.40226963,6999.566272,500.6113145,1001.425813,11.75992621,1,,0.390346282
09/03/2024 12:00,24.40150646,30.4485799,80.62989341,89.69301415,139.6475553,99.8771629,6999.346736,499.7608171,999.288697,8.403830717,1,,0.216859046
09/03/2024 13:00,26.82636346,32.55437113,79.54457402,90.1681229,139.5486252,99.86799186,7001.078172,502.2164697,1000.5234,9.896577011,1,,0.168668147
09/03/2024 16:00,25.96950708,35.47736814,80.65153469,90.12596112,140.0937293,99.41422782,7000.377952,499.580446,999.9642781,12.57838341,1,,0.168668147
09/03/2024 17:00,25.83329962,32.8637542,81.8877859,89.64403283,138.9753303,100.6000851,6999.528514,498.8826369,999.6427525,11.70582884,1,,0.269869034
09/03/2024 18:00,27.02190829,33.63051433,80.90808273,92.04987718,140.2658176,101.3739488,6998.034428,499.7165805,999.2424979,12.40261307,1,,0.269869034
09/03/2024 20:00,26.43425621,34.09047634,79.27403353,92.07127557,138.7025023,99.28371416,7001.029817,498.2529131,1000.531309,10.51853698,0,,0.168668147
09/03/2024 21:00,25.07456341,35.01967018,80.21930101,89.45136355,140.3806039,99.46005782,7000.425438,500.0151735,1000.775008,11.95885984,0,,0.121688064
09/03/2024 22:00,25.39392932,33.39205471,80.09607612,88.26760649,138.9035367,99.69570129,6999.813479,497.8039275,1000.166131,9.064080864,0,,0.121688064
10/03/2024 00:00,20.33643852,27.4023008,50.61313928,58.33313531,110.7539827,67.83104568,1000.647182,198.710038,399.8117321,5.366644537,0,,0.17036329
10/03/2024 01:00,18.73055038,29.5375717,49.81860941,61.27408736,109.22192,69.16186274,1000.270212,201.6495492,399.9972649,4.662312129,1,,0.219038515
10/03/2024 02:00,20.14186517,27.18841288,51.42937075,60.0436333,109.5769624,70.45656388,1000.015385,200.0480409,400.1191765,4.797285802,1,,0.219038515
10/03/2024 07:00,19.64654683,29.00017385,49.77495052,60.12063415,110.2198685,68.87738638,1000.793078,198.8346967,399.6017365,6.112611305,1,,0.219038515
10/03/2024 08:00,20.28296848,27.20640981,49.88678766,59.81221449,110.2427485,71.1111324,1000.794375,199.7317808,398.504786,5.221171557,0,,0.219038515
10/03/2024 09:00,20.44483271,28.48771698,50.02876429,61.88736405,109.5632591,70.56702811,1000.559981,199.4386656,400.2737379,4.238784497,0,,0.306653921
10/03/2024 11:00,18.53233184,27.45065291,49.69994402,59.73219241,111.2291367,68.13803511,1000.312123,197.3136673,399.6800063,4.82623346,1,,0.394269327
10/03/2024 12:00,17.78398896,29.86259886,51.98961624,61.79885103,109.5650228,69.84919079,1001.061352,200.1592719,401.2998866,5.911539529,1,,0.121688064
10/03/2024 13:00,20.84598359,29.11606903,51.16341273,58.79496361,108.0669546,69.81430545,999.4423928,201.115948,400.1139782,5.440935649,1,,0.17036329
10/03/2024 16:00,19.63488638,26.49369373,51.65582503,57.93406709,110.0828073,70.71104526,1000.183228,200.5460999,399.534581,4.931109538,1,,0.121688064
10/03/2024 17:00,20.43617419,30.837596,49.9901255,59.57879371,108.9625906,69.15842922,1001.801581,200.3032915,400.8379868,4.804291954,0,,0.350461624
10/03/2024 18:00,18.86659064,27.42698997,50.53735185,61.84934192,109.79192,70.65387923,999.720814,199.4516413,399.7746867,3.57629918,1,,0.219038515
10/03/2024 20:00,20.62065656,25.54553694,48.68821562,61.1760955,110.7941495,69.94095519,1001.759614,199.5503722,400.3828847,3.998839108,1,,0.121688064
10/03/2024 21:00,19.82105872,27.32109542,48.90619529,59.93260903,109.1255329,71.24201627,1000.368885,199.306604,398.3849269,6.578691595,1,,0.121688064
10/03/2024 22:00,21.02427466,28.22950091,50.4905362,60.92754647,109.120694,68.93970928,999.9357424,200.8524582,399.0230077,5.067672276,1,,0.219038515
11/03/2024 00:00,20.93639267,30.4723199,55.79701319,66.64011731,115.3919433,75.15919986,2000.573616,249.465643,499.1032431,4.735233967,1,,0.121688064
11/03/2024 01:00,21.21043295,27.83452325,55.48603285,65.16207469,116.9095499,75.35001015,1999.68623,249.8761854,500.3765368,6.404496177,1,,0.17036329
11/03/2024 02:00,19.03442782,30.049696,55.2895534,64.37658365,114.4968677,74.43100894,1999.846933,250.3578587,500.2645719,5.583091385,0,,0.394269327
11/03/2024 07:00,20.43519804,29.15983567,53.38601901,64.87441572,116.3061804,75.03455191,2000.00861,249.4326402,499.6203423,6.907343031,0,,0.306653921
11/03/2024 08:00,20.14514192,28.7985248,56.5393947,66.25050195,114.0680719,75.7961905,2001.181316,248.6907532,498.8833893,6.882302391,0,,0.219038515
11/03/2024 09:00,21.23870132,31.3076886,55.31654929,65.28461707,113.7718429,74.25079216,2000.074142,248.8907571,500.147883,5.825104169,0,,0.306653921
11/03/2024 11:00,22.15348156,28.94542949,54.68328078,65.31821461,116.1710014,74.18988454,1999.13239,249.3951886,498.9762183,6.053561378,1,,0.219038515
11/03/2024 12:00,20.0058337,29.74785682,54.89905954,64.12985459,114.3461592,74.76474097,1999.04631,249.1658495,502.0802354,7.396255311,1,,0.172075469
11/03/2024 13:00,21.60109115,29.21476248,53.1199989,64.13779292,115.2669309,74.99957579,2000.219651,251.2894862,499.4074781,7.496081515,0,,0.221239889
11/03/2024 16:00,19.47918614,31.17533421,55.18396783,64.81261543,113.9128295,75.16090468,1998.859111,250.3496346,500.6634742,4.911475145,0,,0.172075469
11/03/2024 17:00,21.13595695,28.66481311,54.55895854,66.38198377,115.1679137,74.83485284,1999.975256,248.650386,501.3002902,5.405614859,0,,0.122911049
11/03/2024 18:00,21.27321326,29.14476427,53.67262539,65.54342881,115.2857818,75.16943413,1999.240454,249.2545813,499.3308844,4.197802627,0,,0.353983822
11/03/2024 20:00,20.17474378,29.03150352,53.49920296,64.87224692,115.4721371,75.01608795,1998.643705,249.0817308,498.4406262,6.966152053,1,,0.275320751
11/03/2024 21:00,19.72534489,28.39432789,55.91061952,64.88720526,113.1019228,76.78766285,2001.170551,249.2196478,499.4430741,7.225331384,1,,0.275320751
11/03/2024 22:00,18.41369318,28.23229623,56.08495726,65.27426767,114.2630504,74.84257099,2002.543399,251.0400507,499.539489,5.69744392,0,,0.122911049
12/03/2024 00:00,21.20104581,30.49738336,59.51969807,70.03899422,119.3866569,79.06636575,3000.188621,299.1243133,598.7423267,6.909699568,0,,0.221239889
12/03/2024 01:00,23.55725271,29.68704121,59.47126619,66.94769578,121.3896004,79.18244765,3000.72896,299.2118037,599.1999807,5.722757933,1,,0.122911049
12/03/2024 02:00,23.30875859,30.30394494,59.17331939,71.24356481,121.3410961,81.36727129,3000.391921,299.8585733,598.3454034,7.90662258,1,,0.309735844
12/03/2024 07:00,20.42534534,30.02241445,60.31083879,70.77886532,119.9302356,78.89884936,2999.222462,299.3501813,600.0039931,6.437692781,1,,0.3982318
12/03/2024 08:00,22.28553121,30.79085394,60.08623816,70.3976881,120.4130683,78.83284576,3001.580427,300.1578711,599.6206647,7.986481129,1,,0.3982318
12/03/2024 09:00,22.11682833,29.28528435,61.58157605,69.23465276,118.4157658,78.79914756,3002.194451,299.9971723,600.2777506,8.88522792,1,,0.221239889
12/03/2024 11:00,22.46986372,30.41245513,61.77341507,69.33578039,119.2957499,78.77898309,2998.764149,302.9251798,598.0408048,8.346097311,1,,0.3982318
12/03/2024 12:00,21.87261569,30.89236159,59.53550155,71.17707849,118.6164536,80.83566551,2999.301355,301.8922211,599.9912836,6.906572746,0,,0.172075469
12/03/2024 13:00,22.49382637,28.52667772,58.55545994,71.26867672,119.5738214,79.41192649,2999.802647,300.0526275,598.7284449,4.678971864,0,,0.122911049
12/03/2024 16:00,21.52468638,29.10175718,60.75840224,69.46548574,119.4633518,81.67582899,2998.910238,296.9147024,602.1360709,5.187240783,0,,0.221239889
12/03/2024 17:00,20.99371259,29.91870195,60.00540814,70.46251976,121.3469646,80.13097376,3001.70092,299.7704661,600.6292528,7.915265709,1,,0.172075469
12/03/2024 18:00,22.14000201,31.84978738,59.85592806,70.34335466,119.2306031,81.88856152,3000.527653,302.4961682,600.1454572,5.937034534,1,,0.172075469
12/03/2024 20:00,21.99543553,31.77492194,60.38544575,69.94438532,118.2791309,79.15925036,2999.186267,300.7858623,598.628835,5.446095465,0,,0.122911049
12/03/2024 21:00,20.09730789,29.8889714,61.70290908,71.64275408,121.2133441,79.21716489,2999.221904,299.4092995,600.8300938,6.544603511,1,,0.122911049
12/03/2024 22:00,21.16945987,28.88543573,60.26864567,68.56220164,120.2510613,81.59677501,3000.987042,299.7946566,600.564543,6.887594709,0,,0.221239889
13/03/2024 00:00,24.62107262,31.28671946,64.94127948,74.8438704,124.82781,84.42334898,3999.721977,349.0750729,699.5734976,9.403643006,0,,0.221239889
13/03/2024 01:00,23.12191931,30.83747102,66.79383583,76.11580275,126.382775,84.0389567,4002.372858,351.7305947,700.4797843,6.395671936,1,,0.173804856
13/03/2024 02:00,23.89016934,30.82718781,65.2634997,75.89055859,126.3058962,83.88731292,3999.421314,350.3882572,700.6490291,6.326807792,1,,0.223463387
13/03/2024 07:00,23.80130465,29.80171797,65.76334814,74.20145224,124.4326923,85.38974541,4001.107581,350.6121387,701.6890934,7.159979398,0,,0.312848741
13/03/2024 08:00,22.30983985,29.96111718,67.1356385,73.9037237,126.1694988,84.92442875,3998.334171,349.6695139,701.0353519,7.654500679,0,,0.312848741
13/03/2024 09:00,21.74984593,31.95682676,64.44543539,75.04512067,125.1380402,86.45639082,4000.115367,349.93482,700.4351953,7.71807763,1,,0.223463387
13/03/2024 11:00,21.97889729,31.36547162,66.76352447,74.29366664,124.1232527,86.08777463,4000.06897,350.8402938,697.2080389,9.074682021,0,,0.402234096
13/03/2024 12:00,22.80349892,30.3157601,65.8082079,75.20069377,125.0153786,85.1541363,3999.909978,348.9110632,701.8885488,8.063639408,1,,0.124146326
13/03/2024 13:00,23.64620834,29.856125,64.46359892,73.37297786,124.6229536,86.50319129,3999.954789,348.0301021,700.2491868,9.402485395,1,,0.223463387
